,Recency,Frequency,Monetary,AvgOrderValue,ItemsPerTransaction
117,-0.3089391041269261,-0.38272500153338834,-0.7409535869922905,-1.0010433680565975,-0.6418955758396111
118,0.8365987779112366,-0.38272500153338834,-0.4891817576325826,-0.387553024280277,-0.5635626526451881
119,-0.8316602736006509,1.9770080366415121,0.7101929171967868,-0.6671238389734963,-0.5896736270433292
121,-0.7760516385502546,0.0892216061015917,-0.5335330492174394,-0.979733875281318,-1.091004335487636
125,-0.8094168195804924,-0.38272500153338834,-0.41785649476758835,-0.21375534347435418,-1.1745594535616872
126,1.5817544875865464,-0.8546716091683684,-1.0210429187686947,-1.4191147505127415,-1.4043360282653279
127,0.48070351358870067,0.0892216061015917,0.7968728216224503,1.181458812927131,1.4678711555301804
128,-0.7204430034998583,-0.38272500153338834,-0.5415499438015198,-0.5151581523735516,-0.22411998546935533
129,2.148962565100588,-0.8546716091683684,-0.8689729110043721,-0.6780192786431465,-1.0701155559691231
130,0.5807990566794139,-0.38272500153338834,0.32111515849647665,1.5868908001187025,0.1988777997805286
131,-0.2755739230966884,-0.38272500153338834,-0.9257703207004254,-1.451384781496578,-1.1275596996450334
135,-0.14211319897573735,-0.38272500153338834,0.8075767784796477,2.7722478245182796,2.924863526946447
136,-0.6981995494796999,1.0331148213715518,2.5656537090194536,1.653682928908659,1.2192946792598782
137,-0.9984861787518396,1.0331148213715518,1.9072496317136314,1.0119518110829384,1.1085841478117606
138,-0.29781737711684686,-0.8546716091683684,-0.6263400461889473,0.5044237295806325,0.26676633321569515
139,-0.1309914719656581,1.0331148213715518,2.75968322766399,1.8427989811671102,1.3613383799857652
140,0.5807990566794139,-0.8546716091683684,-0.24418664026936254,2.366803845490593,1.5827594428820009
141,-0.5758605523688282,-0.38272500153338834,-0.8450255758010973,-1.2546347263677031,-0.6314511860803547
142,-0.7982950925704131,3.864794467181432,1.512871568859206,-0.7772658946597162,-0.8232481616594266
144,-0.9984861787518396,0.0892216061015917,0.8143682545545594,1.209879464518247,0.5557277832217886
145,-0.09762629093542036,0.0892216061015917,-0.6147207164694791,-1.1116200888674315,-0.8298945915062261
146,-0.9095123626712056,1.5050614290065318,1.7250461398864954,0.37064280588844495,-0.32856388306191925
147,-0.3423042851571639,0.5611682137365718,1.3246443330351918,1.042113677277864,0.739374969822047
148,-0.8427820006107302,-0.8546716091683684,-0.9446831051612115,-1.0469840922108438,-1.1745594535616872
149,-0.6759560954595414,-0.8546716091683684,-0.6130671396860223,0.5691076935816782,-0.04656535956199664
151,0.013590979165372146,-0.38272500153338834,-0.07193413729981384,0.6291508170064525,-0.5008963140896497
153,-0.6870778224696206,-0.8546716091683684,-0.592220260951729,0.6707025291428301,0.35032145128974634
156,-0.6759560954595414,0.0892216061015917,0.3190629515955795,0.40527522858681697,0.7228380193698909
157,-0.6092257333990658,-0.8546716091683684,-0.5793016923309734,0.7336596687434025,-0.22411998546935533
158,-0.1754783800059751,-0.38272500153338834,0.34742474624754693,1.6509991559862571,1.086650929317322
159,-0.4868867362881941,-0.38272500153338834,0.5852888137321101,2.2306005709032983,1.6610923660764236
160,1.1924940422337726,-0.38272500153338834,-0.8227613455381266,-1.2003836597861817,-0.9447828788580465
161,0.8365987779112366,-0.8546716091683684,-0.9890048685892208,-1.262981044303322,-1.1327818945246615
164,-0.5758605523688282,-0.38272500153338834,-0.4831580136357046,-0.37287501687625785,-1.1850038433209436
166,-0.45352155525795634,-0.38272500153338834,-0.238236716664603,0.2239226910288254,0.22498877417866958
168,-0.9206340896812849,-0.8546716091683684,-0.7309878340562792,-0.005565076692347054,0.4025434000860283
169,2.4492491943727277,-0.38272500153338834,-0.30024584604422966,0.07282555598745165,-0.16667584179344516
170,-0.9539992707115226,0.0892216061015917,2.0211102045173654,3.170184914138355,2.2198672181966406
171,2.3602753782920938,-0.8546716091683684,-0.776918882032474,-0.2294046896036392,0.2040999946601568
173,1.8931628438687653,-0.8546716091683684,-0.45498815200324566,1.3394872292426248,-0.2554531547471245
174,2.2045712001509843,-0.8546716091683684,-0.9141214628241099,-0.8980454876700612,-0.8090058119877134
175,-0.05313938289510336,-0.8546716091683684,-0.6103800774129053,0.5822027786185968,1.1232062934747193
178,-0.5647388253587489,-0.38272500153338834,-0.36240261620809355,-0.07863133413735401,1.086650929317322
179,-0.9095123626712056,-0.38272500153338834,0.37699719533025927,1.723058099197655,0.7158750928637201
180,1.5150241255260708,-0.8546716091683684,-0.8925363801686303,-0.7928531012745903,-0.7672282529506878
181,2.504857829423124,-0.8546716091683684,-0.807037602016864,-0.37618476364383086,-1.007449217413585
182,-0.6092257333990658,1.0331148213715518,0.8131428360453904,-0.05444859742906565,0.3753879867119617
183,-0.6203474604091451,0.0892216061015917,-0.15837781647069823,-0.3703087639477775,-0.0013063372718855027
185,-0.14211319897573735,-0.8546716091683684,-0.4793193532455372,1.2209119537434898,1.3320940886598474
186,1.7374586657276558,-0.8546716091683684,-0.5158161551089747,1.0430490404947867,0.8412077699747968
187,-0.5647388253587489,-0.8546716091683684,-0.8376583006676607,-0.5254111722513589,0.03698975851205451
188,1.6484848496470217,-0.38272500153338834,-0.37458298090766307,-0.108311128520481,-0.07789852883976582
190,-0.9651209977216019,2.9209012519114723,2.3225041014591983,-0.07870728243274498,-1.1617940883003737
192,-0.8205385465905716,-0.8546716091683684,-0.8387951347062871,-0.5309514005362092,-0.8194502017469698
193,-0.9206340896812849,-0.8546716091683684,-0.9169561658814642,-0.9118600828738439,-1.1118931150061488
194,-0.5758605523688282,-0.8546716091683684,-0.8122788498572849,-0.40172737456749175,-1.091004335487636
195,-0.6870778224696206,-0.38272500153338834,-0.1747954716778756,0.3785094503794877,-0.04656535956199664
197,2.5159795564332033,-0.8546716091683684,-0.4609676037648526,1.3103470674846454,0.7367638723822328
198,0.013590979165372146,-0.38272500153338834,-0.48348282336102644,-0.3736664780598078,-0.13012047763604778
199,0.2026603383367194,0.0892216061015917,-0.5122727762872817,-0.9451973872718614,-0.9273755625926191
201,-0.4423998282478771,-0.38272500153338834,-0.21674021847966585,0.27630303117650146,0.8307633802155404
203,-0.8983906356611263,2.4489546442764922,3.3337401249350953,0.7709662708952846,0.9195406931692198
204,-0.6870778224696206,1.9770080366415121,0.39495031469350356,-0.8865949973002593,-0.21815176274978013
205,-0.6870778224696206,3.3928478595464524,2.7076841434556456,-0.07791901907215905,-0.83616122536178
206,1.1035202261531387,1.0331148213715518,-0.27758298566381845,-1.117553649376834,-1.1327818945246615
207,-0.3534260121672431,-0.8546716091683684,-0.903491326359031,-0.8462407556558759,0.0474341482713109
209,-0.1309914719656581,-0.38272500153338834,-0.7542855498089103,-1.0335292520904928,-0.5948958219229573
211,-0.14211319897573735,0.0892216061015917,0.5341312819939179,0.754645381943593,0.6114311952711562
212,-0.7538081845300961,1.0331148213715518,1.9702184261908,1.0733260283164108,0.5466759787637666
214,-0.18660010701605437,-0.8546716091683684,-0.09010871783941386,3.1176846556295352,1.0918731241969504
216,2.0822322030401126,-0.8546716091683684,-0.6636045801304181,0.32281936346423884,-0.850783371024739
217,-0.9873644517417604,0.5611682137365718,2.253171989181406,2.173381524883464,1.9483130844559746
218,0.04695616019560989,-0.38272500153338834,-0.07643718121904873,0.618178286961781,-0.16145364691381697
219,-0.6870778224696206,-0.8546716091683684,-0.6046516149845017,0.6101197730929078,0.580098025993387
220,-0.7649299115401753,-0.8546716091683684,-0.8677770206520509,-0.6721912462915506,-0.6418955758396111
222,-0.8427820006107302,0.0892216061015917,0.8479565329685239,1.2644423188387428,2.467051109165709
224,1.570632760576467,-0.8546716091683684,-0.8636578427718327,-0.6521169126360539,-0.9238940993395337
225,2.059988749019954,-0.8546716091683684,-0.6791068624753248,0.247270795943552,0.35032145128974634
226,0.16929515730648165,-0.38272500153338834,-0.18298953520304048,0.35854304324902064,0.20932218953978501
230,-0.9651209977216019,0.0892216061015917,0.03157681652889152,-0.06173483705217166,-0.08486145534593666
231,-0.8983906356611263,-0.38272500153338834,0.7467783035307665,2.6241006811610474,1.217205801308027
232,-0.3756694661874016,-0.8546716091683684,-0.18391967214373486,2.6605078956043497,0.820318990456284
233,-0.3534260121672431,0.5611682137365718,2.065358147553256,1.9445593040666405,1.3895382323357575
237,1.6484848496470217,-0.8546716091683684,-0.4118770430059814,1.549584197966821,0.45476534888231024
238,-0.7426864575200168,0.0892216061015917,0.6046002283103366,0.8691194494916054,-0.5618219210186454
239,0.26939070039719487,-0.8546716091683684,-0.8550946772860748,-0.6103853229579601,-0.8925609300617645
240,-0.7315647305099376,0.0892216061015917,0.36642611517887536,0.4822148490967736,0.2772107229749516
242,0.43621660554838365,-0.8546716091683684,-0.42396882323500856,1.490656315300685,1.7498696790301032
243,-0.6314691874192243,0.5611682137365718,1.4913307784389978,1.245195421875139,1.1858726320302577
246,0.7142597808003649,-0.8546716091683684,-0.6599873809166066,0.34044736255239905,0.026545368752798115
247,0.1804168843165609,0.0892216061015917,-0.20900384138563624,-0.4525487760202965,0.3955804735798575
248,-0.9762427247316812,-0.8546716091683684,-0.6653172132275698,0.31447304552861993,1.0083180061228991
252,-0.8872689086510471,1.0331148213715518,-0.24079090223190672,-1.081693262660348,-1.0930932134394873
254,-0.8872689086510471,0.5611682137365718,1.2964449432458856,1.0077570668101232,1.0814287344376938
255,-0.7982950925704131,-0.8546716091683684,-0.11666929492368745,2.988244776610758,1.697647730233821
256,-0.6759560954595414,-0.8546716091683684,-0.9942018241943704,-1.2883078021769236,-0.5478960680063035
257,-0.8872689086510471,-0.8546716091683684,-0.7676913330176486,-0.18443530417465892,-0.31811949330266287
260,2.604953372513837,-0.8546716091683684,-1.0365452011136014,-1.4946633180334283,-1.2581145716357383
261,-0.36454773917732236,-0.8546716091683684,-0.21399409989285378,2.513943674614217,2.4809769621780506
264,-0.8983906356611263,1.0331148213715518,3.2938328209557786,2.3634221477063346,1.2736055060080114
266,-0.9539992707115226,-0.38272500153338834,-0.22818237925804935,0.24842201221053367,0.18843341002127223
267,-0.5758605523688282,0.5611682137365718,1.7798503989953463,1.596712113896392,1.3138164065811486
268,-0.7315647305099376,1.5050614290065318,0.8361157420727,-0.351373654723148,-0.47826680294459417
270,-0.3534260121672431,0.5611682137365718,0.5137125615339124,0.05411829164899569,-0.19800901107121435
271,-0.9984861787518396,0.5611682137365718,0.1443005552939984,-0.3959533054784106,-0.4878408268905793
275,-0.9206340896812849,1.9770080366415121,2.2420103458930734,0.3993238516351873,1.3171735318609095
276,-0.6981995494796999,1.5050614290065318,3.0975148701555653,1.4854038910825802,1.0065772744963566
279,-0.7204430034998583,-0.38272500153338834,0.7124222930387683,2.5403856732464574,1.6349813916782827
280,1.2814678583144066,-0.8546716091683684,-0.555221480421885,0.8510117769588694,-0.5374516782470471
281,-0.6981995494796999,1.5050614290065318,0.3997043479459416,-0.7058403384285423,-0.9587087318703883
282,0.4028514245181459,0.5611682137365718,0.1341133411816312,-0.40836485585680915,-0.9787271455756298
283,-0.23108701505637136,-0.38272500153338834,0.15442871309267078,1.1807273109241527,1.0135402010025274
284,-0.9317558166913641,0.5611682137365718,-0.27014189013826334,-0.9008875528291727,-1.0701155559691231
285,-0.6870778224696206,0.0892216061015917,0.28423449059402267,0.3486977457991025,0.12402633983919122
287,-0.11986974495557885,-0.38272500153338834,0.048186404755577235,0.9218475528865994,1.8960911356596926
288,-0.7871733655603339,-0.8546716091683684,-0.8062255777035595,-0.3722274577260805,-1.091004335487636
289,-0.21996528804629212,-0.8546716091683684,-0.7109234514784428,0.0922163549844279,0.06832292778982368
290,-0.9317558166913641,2.4489546442764922,2.3264756385551792,0.15736800059393458,-0.3311749805017334
292,2.237936381181222,-0.8546716091683684,-0.23866487493889102,2.3937135257312954,1.029206785641412
293,-0.6759560954595414,3.3928478595464524,2.8758027044665524,0.004011603628608711,-0.2794752511934143
295,0.0691996142157684,0.0892216061015917,0.5668632438593066,0.8078171832748196,1.3181682356475057
299,0.16929515730648165,-0.8546716091683684,-0.607117216081263,0.5981039533062845,0.41298778984528467
300,-0.9651209977216019,-0.38272500153338834,0.4258220026775035,1.8420291052885653,2.0527569820485385
301,0.6697728727600479,-0.38272500153338834,0.39258806214570835,1.7610482360080577,0.9978736163636427
302,-0.21996528804629212,-0.8546716091683684,-0.7778047267378972,-0.23372175060482125,0.47565412840082305
303,-0.9539992707115226,-0.38272500153338834,-0.17734965724517912,0.3722856874361172,0.3085438922527207
305,-0.6537126414393829,1.5050614290065318,2.791972267176667,1.2372328426951809,1.7655362636689877
306,-0.0642611099051826,0.5611682137365718,0.34334986060260003,-0.15344240373700568,-0.16667584179344516
307,-0.9651209977216019,1.0331148213715518,-0.05905986091432941,-0.9045642497818461,-0.73798396162477
308,-0.9539992707115226,0.5611682137365718,0.3932229175179284,-0.09267977014536737,-0.48261863201095107
312,-0.21996528804629212,0.5611682137365718,0.10520527562798632,-0.44358487852478634,-0.5505071654461177
313,0.25826897338711563,-0.8546716091683684,-0.460731378510073,1.3114982837516276,0.7889858211785149
315,0.9923029560523462,-0.8546716091683684,-0.7807427783442177,-0.24804000292540845,-0.48522972945076515
316,1.5928762145966255,-0.8546716091683684,-0.5626921041042877,0.814604562515567,-0.21367559571009895
318,2.493736102413045,-0.38272500153338834,0.02140436649494786,0.8565879807520628,0.2772107229749516
321,-0.14211319897573735,-0.38272500153338834,0.36610130545355346,1.6965081740403851,0.8934297187710788
322,-0.29781737711684686,-0.8546716091683684,-0.49824690178474706,1.1286707503515656,1.9274243049374618
323,0.48070351358870067,-0.38272500153338834,-0.32280535787567494,0.017854979239065843,0.02132317387316992
328,0.4250948785383044,-0.8546716091683684,-0.7222474996294366,0.037029925185983185,-0.21367559571009895
333,-0.042017655885024104,-0.8546716091683684,-0.9640831042099806,-1.1415277281367322,-0.1405648673953042
336,-0.43127810123779786,0.0892216061015917,1.1314711309392311,1.7250007766481872,1.4957228615548643
338,0.5251904216290176,-0.38272500153338834,-0.4000953084238524,-0.17047680693750344,0.005656589234285327
344,-0.8205385465905716,1.0331148213715518,0.916801430658333,0.04658502020193273,0.18738897104534663
345,-0.7871733655603339,1.5050614290065318,0.0843879250505402,-0.9619499823236708,-0.20845340083047073
347,-0.29781737711684686,-0.38272500153338834,0.09104652441963819,1.0262844536068632,1.859535771502295
348,-0.9539992707115226,1.0331148213715518,2.311829672758848,1.4062865531342497,0.6239644629822637
349,-0.9873644517417604,1.5050614290065318,2.1567920852313573,0.72132006938169,-0.55834045776556
350,-0.9095123626712056,-0.38272500153338834,-0.28148070236768086,0.11855042709163853,-0.07789852883976582
352,-0.8983906356611263,0.0892216061015917,-0.44500763498881046,-0.8359277765974964,-0.7358950836729187
353,-0.2866956501067676,-0.8546716091683684,-0.9939508348611673,-1.2870846348932554,-1.6027794336911994
354,1.125763680173297,-0.8546716091683684,-0.6498444590395105,0.3898777110159342,0.08921170730833648
356,1.8486759358284484,-0.8546716091683684,-0.5381984979993352,0.9339712991982521,0.6218755850304125
358,-0.4201563742277186,-0.38272500153338834,0.14075717647230548,1.1474139901983642,1.4469823760116676
359,-0.7982950925704131,-0.8546716091683684,-0.4939948471987155,1.1493926431572397,-0.9343384890987901
362,1.070155045122901,-0.8546716091683684,-0.49827642994159455,1.1285268483181925,1.6349813916782827
363,-0.5981040063889866,0.0892216061015917,-0.4154942422197929,-0.7879844158121462,-0.9900419011481576
364,0.9700595020321876,-0.8546716091683684,-0.4071377738319671,1.572680474323145,0.6532087543081817
365,1.8931628438687653,0.0892216061015917,-0.36943031753778455,-0.713155358458323,-0.843820444518568
366,-0.5091301903083526,-0.8546716091683684,-0.7905165982607207,-0.2956715759717844,0.06832292778982368
367,0.12480824926616464,-0.8546716091683684,-0.9436496196715511,-1.041947521042798,-1.1327818945246615
368,0.6364076917298102,-0.38272500153338834,0.440541788865953,1.8778966871067202,0.33465486665086175
369,0.05807788720568915,-0.38272500153338834,-0.28475832777774673,0.11056386423945194,-0.9761160481358157
370,2.1155973840703504,-0.8546716091683684,-0.884416137035584,-0.7532800420970879,-1.091004335487636
372,-0.9762427247316812,0.5611682137365718,0.2617192709978487,-0.2528966965517384,0.24065535881755418
373,1.3704416743950407,-0.8546716091683684,-0.9926663600383036,-1.2808248964415414,-0.9134497095802773
374,-0.21996528804629212,-0.38272500153338834,0.27137497828696194,1.4656893125105153,1.2276501910672835
375,-0.1754783800059751,1.0331148213715518,1.4681807034706038,0.584001554035756,-1.1641150638024307
376,-0.3423042851571639,-0.8546716091683684,-0.5432478128202476,0.9093640514915143,0.7785414314192585
377,-0.9762427247316812,1.9770080366415121,1.0477292781198877,-0.4321318184758169,-0.0659620834006157
378,-0.9428775437014434,0.0892216061015917,-0.4944820617866983,-0.9162970622361698,-0.9587087318703883
379,-0.9762427247316812,1.5050614290065318,0.3744725379198032,-0.7263343863480429,-0.7846355692161152
382,1.9042845708788445,-0.8546716091683684,-0.8120573886809291,-0.40064810931719597,-0.23456437522861173
383,-0.6537126414393829,-0.38272500153338834,-0.56405039931927,-0.5699848270885643,-0.6262289912007265
384,0.6030425106995724,-0.8546716091683684,-0.5133357899337896,1.0551368112980968,-0.015232190284227459
385,2.1378408380905087,-0.8546716091683684,-0.6683586133828562,0.299651136091228,-0.4956741192100216
386,-0.3534260121672431,0.5611682137365718,2.728088099837228,2.7519936133210674,1.1336506832339759
387,0.9144508669817915,-0.8546716091683684,-0.9315726035209476,-0.9830915893933487,-1.3938916385060713
388,-0.6314691874192243,-0.38272500153338834,-0.12098040582341382,0.5096401782903943,0.2302109690582978
390,0.5919207836894932,0.5611682137365718,2.896265717161829,2.956892121089673,2.3008112388308777
392,-0.23108701505637136,-0.38272500153338834,0.5225267163528736,2.077668684936422,1.2119836064283989
393,-0.2755739230966884,2.4489546442764922,1.3836711185732269,-0.4169630023508301,-0.6249234424808194
394,-0.6870778224696206,-0.38272500153338834,-0.6483089948834435,-0.7752970532031165,-0.9917826327747002
395,1.9598932059292407,0.5611682137365718,-0.6067776422775175,-1.3110263356956446,-1.1118931150061488
397,-0.6648343684494621,-0.38272500153338834,0.4219833422873359,1.832675473119337,1.6088704172801418
398,0.0691996142157684,-0.8546716091683684,-0.9299780830511857,-0.9753208795912208,-0.506118508969278
399,2.27130156221146,-0.8546716091683684,-0.669584031892025,0.29367920170625955,-0.08834291859902221
400,0.4918252405987799,1.5050614290065318,1.7599188931233236,0.39896752279064535,-0.251971691494039
401,-0.1309914719656581,0.0892216061015917,0.8259432920387563,1.2286826635456174,0.5383204669563614
403,-0.9206340896812849,1.5050614290065318,2.08890685263909,0.6661816069277032,0.23369243231138334
404,1.337076493364803,-0.38272500153338834,0.5039387416174095,2.032375519932353,0.14665585098424663
405,-0.43127810123779786,-0.8546716091683684,-0.36005512773872195,1.8021322665359745,0.31898828201197715
406,0.5251904216290176,-0.8546716091683684,-0.9123497734132634,-0.889411365667697,0.6114311952711562
408,2.1378408380905087,-0.8546716091683684,-0.30406974235597334,2.074970521810683,0.14143365610461844
410,1.0590333181128218,1.5050614290065318,1.2431170919794068,-0.020794708557628022,-0.029158043296569416
411,-0.07538283691526186,-0.38272500153338834,-0.5675790140625392,-0.5785829735825853,-0.6001180168025855
412,2.6271968265339956,-0.38272500153338834,-0.24375848199507455,0.21046785090847447,0.02132317387316992
413,2.1267191110804293,-0.8546716091683684,-0.5773823621358897,0.7430133009126304,-0.3076751035434065
417,1.615119668616784,-0.38272500153338834,0.13275504596664897,1.1279152646763586,1.2119836064283989
418,-0.5091301903083526,0.0892216061015917,-0.28325239177852723,-0.5731626636588787,-0.35641558908660304
419,2.059988749019954,-0.8546716091683684,-0.6895893581561665,0.19618557409623022,-1.4252248077838405
421,-0.7315647305099376,0.5611682137365718,-0.09095027030956601,-0.6825701804485592,-1.1327818945246615
422,-0.030895928874944856,-0.8546716091683684,-0.6732750514979552,0.27569144753466746,-1.1954482330801999
423,-0.3089391041269261,0.0892216061015917,0.6055451293294548,0.8706544045142481,0.6358014380427545
424,-0.25333046907652984,-0.38272500153338834,0.9055216747426107,3.0109093468669643,2.3765330645854865
425,1.3704416743950407,-0.38272500153338834,-0.6067333500422463,-0.6739900217087098,-1.247670181876482
426,-0.7426864575200168,-0.8546716091683684,-0.5678300033957425,0.7895656087087106,1.0605399549191812
427,1.0590333181128218,0.0892216061015917,-0.6408678993578883,-1.1540951723846178,1.6628330977029666
428,-0.6648343684494621,-0.8546716091683684,-0.8517875237191613,-0.5942682952202136,-0.6418955758396111
429,-0.5424953713385904,-0.38272500153338834,-0.5791540515467362,-0.6067877721236417,-0.5478960680063035
430,1.2703461313043274,-0.38272500153338834,-0.8099165973094896,-1.1690849675276112,-1.0701155559691231
432,1.9376497519090823,-0.8546716091683684,-0.9248106556028834,-0.9501380237509919,-0.9552272686173029
433,-0.8094168195804924,-0.38272500153338834,-0.3772109868670854,-0.1147147690055679,-0.06745413908050943
434,-0.8761471816409678,1.0331148213715518,3.181271487053332,2.2537112374629595,2.008890545059662
436,-0.5647388253587489,1.0331148213715518,2.0870465787577017,1.1871957073242576,1.029206785641412
438,-0.9762427247316812,1.0331148213715518,1.3246738611920392,0.4441287775974558,-0.2450087649878681
439,-0.9539992707115226,1.0331148213715518,2.537291914367486,1.626039348297756,1.3195608209487397
440,0.6475294187398895,-0.38272500153338834,-0.5926631833044406,-0.6397053622576553,-1.1588928689228026
442,0.41397315152822517,-0.8546716091683684,-0.2525726368140358,2.3259356680127365,-0.39123022161745763
443,-0.9206340896812849,1.5050614290065318,0.8417260918737137,-0.34681675699967807,-0.473044608064966
